,flight_id,precipitation,wind,dep_delay,flight_date,sched_dep_time,sched_arr_time,carrier_code,carrier,flight_number,origin,origin_name,origin_city,origin_country,dest,dest_name,dest_city,dest_country,distance_km,aircraft_type
687,FR7211-086133,Dry,Calm,5,2024-03-17,13:30,14:40,FR,Ryanair,FR7211,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Regional
688,U22165-414929,Dry,Breezy,10,2024-10-11,15:35,16:44,U2,easyJet,U22165,LCY,London City Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,568,Narrowbody
689,U22271-714915,Dry,Calm,12,2024-09-27,11:15,12:27,U2,easyJet,U22271,SNN,Shannon Airport,Shannon,Ireland,LCY,London City Airport,London,United Kingdom,627,Narrowbody
690,U25629-149175,Dry,VeryWindy,0,2024-06-13,12:30,13:28,U2,easyJet,U25629,LCY,London City Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,546,Regional
691,EI9453-811029,Dry,Windy,5,2024-05-30,14:55,15:58,EI,Aer Lingus,EI9453,SNN,Shannon Airport,Shannon,Ireland,LCY,London City Airport,London,United Kingdom,627,Widebody
692,U29649-707523,Light,Windy,32,2024-05-03,18:45,19:45,U2,easyJet,U29649,LHR,London Heathrow Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,523,Widebody
693,FR4685-043078,Moderate,Calm,11,2024-04-02,23:05,23:58,FR,Ryanair,FR4685,DUB,Dublin Airport,Dublin,Ireland,LCY,London City Airport,London,United Kingdom,478,Regional
694,EI940-621879,Dry,Calm,5,2024-03-31,22:25,23:21,EI,Aer Lingus,EI940,DUB,Dublin Airport,Dublin,Ireland,LGW,London Gatwick Airport,London,United Kingdom,485,Widebody
695,EI8637-074545,Light,Breezy,19,2024-12-18,12:55,13:39,EI,Aer Lingus,EI8637,BFS,Belfast International Airport,Belfast,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,281,Regional
696,BA8308-200511,Dry,Breezy,9,2024-02-23,13:55,14:57,BA,British Airways,BA8308,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Regional
697,U23288-527291,Dry,Breezy,28,2024-10-26,08:25,09:19,U2,easyJet,U23288,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Regional
698,EI2620-496805,Dry,Breezy,0,2024-01-16,21:20,21:44,EI,Aer Lingus,EI2620,LGW,London Gatwick Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,42,Widebody
699,U27597-647286,Moderate,Windy,35,2024-02-25,10:20,11:12,U2,easyJet,U27597,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Widebody
700,FR4590-301325,Light,Windy,25,2024-01-03,20:05,21:10,FR,Ryanair,FR4590,BFS,Belfast International Airport,Belfast,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,561,Regional
701,FR6854-052580,Dry,Windy,0,2024-03-09,11:05,12:14,FR,Ryanair,FR6854,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Narrowbody
702,U26977-524448,Light,Breezy,0,2024-10-05,09:00,10:04,U2,easyJet,U26977,LGW,London Gatwick Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,485,Widebody
703,FR1034-492773,Dry,Windy,1,2024-09-09,17:15,18:15,FR,Ryanair,FR1034,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Widebody
704,BA5533-061376,Dry,Windy,3,2024-03-12,18:05,19:12,BA,British Airways,BA5533,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Widebody
705,BA641-966952,Heavy,Breezy,43,2024-01-01,20:10,21:20,BA,British Airways,BA641,LHR,London Heathrow Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,594,Narrowbody
706,U24171-587452,Light,Breezy,57,2024-10-27,06:50,07:58,U2,easyJet,U24171,LHR,London Heathrow Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,594,Narrowbody
707,EI3123-038677,Moderate,Breezy,0,2024-07-18,18:50,19:46,EI,Aer Lingus,EI3123,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Widebody
708,U22626-990053,Dry,Breezy,7,2024-08-13,20:15,21:21,U2,easyJet,U22626,BFS,Belfast International Airport,Belfast,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,523,Regional
709,U20589-515003,Dry,Windy,22,2024-03-01,13:15,14:22,U2,easyJet,U20589,BFS,Belfast International Airport,Belfast,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,561,Regional
710,U21156-956050,Dry,Breezy,0,2024-01-31,21:45,22:53,U2,easyJet,U21156,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Regional
711,BA1892-688713,Dry,Windy,5,2024-10-04,14:20,15:21,BA,British Airways,BA1892,LHR,London Heathrow Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,523,Narrowbody
712,EI0391-644266,Dry,VeryWindy,23,2024-04-06,16:10,17:21,EI,Aer Lingus,EI0391,LCY,London City Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,568,Regional
713,EI4474-102056,Dry,Windy,3,2024-05-25,10:25,10:43,EI,Aer Lingus,EI4474,LCY,London City Airport,London,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,36,Widebody
714,BA8264-045038,Dry,Calm,8,2024-06-19,11:10,12:15,BA,British Airways,BA8264,LCY,London City Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,627,Regional
715,BA7971-482980,Light,Windy,4,2024-03-12,14:25,14:53,BA,British Airways,BA7971,LHR,London Heathrow Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,40,Narrowbody
716,EI3444-070195,Dry,Calm,0,2024-04-20,16:55,17:27,EI,Aer Lingus,EI3444,BFS,Belfast International Airport,Belfast,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,138,Regional
717,U29067-038604,Dry,Windy,2,2024-08-16,16:05,17:11,U2,easyJet,U29067,LCY,London City Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,627,Widebody
718,FR2314-074439,Moderate,Breezy,6,2024-03-09,07:10,07:38,FR,Ryanair,FR2314,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Regional
719,FR1199-008467,Dry,Calm,9,2024-08-02,04:20,05:26,FR,Ryanair,FR1199,SNN,Shannon Airport,Shannon,Ireland,LHR,London Heathrow Airport,London,United Kingdom,594,Narrowbody
720,BA6806-275817,Dry,VeryWindy,24,2024-11-15,04:25,05:08,BA,British Airways,BA6806,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Narrowbody
721,EI8831-257603,Dry,VeryWindy,7,2024-08-31,07:45,08:41,EI,Aer Lingus,EI8831,GLA,Glasgow Airport,Glasgow,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,555,Regional
722,U23656-939889,Dry,Breezy,0,2024-11-14,18:20,19:26,U2,easyJet,U23656,GLA,Glasgow Airport,Glasgow,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,595,Narrowbody
723,FR4121-676652,Dry,Breezy,31,2024-12-09,09:35,09:55,FR,Ryanair,FR4121,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Narrowbody
724,U22018-026192,Dry,Calm,9,2024-07-30,16:00,16:34,U2,easyJet,U22018,DUB,Dublin Airport,Dublin,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,138,Widebody
725,BA4030-439944,Moderate,Breezy,20,2024-04-29,09:35,10:23,BA,British Airways,BA4030,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Widebody
726,EI164-916511,Dry,Windy,22,2024-03-06,18:55,19:21,EI,Aer Lingus,EI164,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Widebody
727,BA5258-606338,Dry,Breezy,6,2024-05-28,09:25,10:37,BA,British Airways,BA5258,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Narrowbody
728,BA9255-841212,Dry,Calm,5,2024-11-20,08:15,08:51,BA,British Airways,BA9255,DUB,Dublin Airport,Dublin,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,138,Regional
729,FR019-917062,Light,Calm,27,2024-10-14,21:25,22:25,FR,Ryanair,FR019,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Widebody
730,FR7728-061625,Moderate,Calm,37,2024-07-07,16:20,16:44,FR,Ryanair,FR7728,BFS,Belfast International Airport,Belfast,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,138,Widebody
731,EI9370-595144,Moderate,Calm,0,2024-07-15,20:15,21:29,EI,Aer Lingus,EI9370,LHR,London Heathrow Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,594,Widebody
732,U26933-102990,Dry,Breezy,7,2024-01-10,16:10,17:11,U2,easyJet,U26933,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Narrowbody
733,U25219-006921,Moderate,Windy,18,2024-12-26,09:00,10:13,U2,easyJet,U25219,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Regional
734,U26081-850116,Dry,Windy,5,2024-04-17,08:05,09:00,U2,easyJet,U26081,DUB,Dublin Airport,Dublin,Ireland,LGW,London Gatwick Airport,London,United Kingdom,485,Widebody
735,BA4674-965326,Heavy,Calm,25,2024-08-16,00:55,02:06,BA,British Airways,BA4674,LHR,London Heathrow Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,555,Widebody
736,BA4423-210393,Dry,Breezy,2,2024-09-12,13:45,14:23,BA,British Airways,BA4423,SNN,Shannon Airport,Shannon,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,281,Regional
737,FR5265-407188,Moderate,Calm,4,2024-09-03,21:15,22:28,FR,Ryanair,FR5265,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Narrowbody
738,U23626-269640,Dry,Breezy,0,2024-09-24,23:30,00:15,U2,easyJet,U23626,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Regional
739,U26812-590223,Moderate,Breezy,15,2024-04-08,07:55,08:49,U2,easyJet,U26812,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Narrowbody
740,U20231-394289,Dry,Windy,35,2024-12-29,20:00,20:36,U2,easyJet,U20231,DUB,Dublin Airport,Dublin,Ireland,SNN,Shannon Airport,Shannon,Ireland,195,Regional
741,BA9274-545699,Moderate,Breezy,10,2024-10-20,05:40,06:00,BA,British Airways,BA9274,LCY,London City Airport,London,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,36,Regional
742,U22935-685192,Dry,Windy,0,2024-05-26,08:10,09:02,U2,easyJet,U22935,LHR,London Heathrow Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,450,Widebody
743,EI1606-793451,Dry,Windy,35,2024-02-15,23:05,23:29,EI,Aer Lingus,EI1606,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Widebody
744,U21101-054147,Light,Breezy,1,2024-08-23,16:30,17:36,U2,easyJet,U21101,LCY,London City Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,546,Regional
745,FR6656-681651,Dry,Breezy,3,2024-09-20,13:05,14:02,FR,Ryanair,FR6656,BFS,Belfast International Airport,Belfast,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,523,Narrowbody
746,BA3519-285177,Light,Windy,1,2024-01-16,15:35,16:24,BA,British Airways,BA3519,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Narrowbody
747,U27967-169073,Light,Calm,0,2024-06-18,22:05,22:19,U2,easyJet,U27967,LGW,London Gatwick Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,42,Widebody
748,EI2826-152761,Dry,Windy,43,2024-11-11,17:45,18:20,EI,Aer Lingus,EI2826,BFS,Belfast International Airport,Belfast,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,176,Widebody
749,EI1844-740217,Dry,VeryWindy,6,2024-12-03,06:35,07:43,EI,Aer Lingus,EI1844,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Widebody
750,BA5172-812227,Light,Calm,4,2024-09-05,19:40,20:13,BA,British Airways,BA5172,SNN,Shannon Airport,Shannon,Ireland,DUB,Dublin Airport,Dublin,Ireland,195,Regional
751,U20176-415532,Moderate,Windy,15,2024-06-08,03:15,04:05,U2,easyJet,U20176,GLA,Glasgow Airport,Glasgow,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,457,Narrowbody
752,U21150-245409,Moderate,Calm,0,2024-03-18,21:15,22:27,U2,easyJet,U21150,SNN,Shannon Airport,Shannon,Ireland,LCY,London City Airport,London,United Kingdom,627,Regional
753,FR2010-116456,Dry,Calm,5,2024-08-18,11:00,12:11,FR,Ryanair,FR2010,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Narrowbody
754,U25666-594292,Moderate,Calm,0,2024-06-27,21:40,22:46,U2,easyJet,U25666,LCY,London City Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,546,Widebody
755,FR3905-697250,Moderate,Windy,32,2024-09-17,04:40,05:15,FR,Ryanair,FR3905,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Regional
756,EI8275-730321,Light,Breezy,3,2024-02-21,07:05,08:00,EI,Aer Lingus,EI8275,SNN,Shannon Airport,Shannon,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,457,Widebody
757,FR786-765644,Dry,Windy,26,2024-01-24,19:50,21:02,FR,Ryanair,FR786,LCY,London City Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,627,Regional
758,FR4316-305706,Dry,Breezy,8,2024-11-18,10:20,11:24,FR,Ryanair,FR4316,BFS,Belfast International Airport,Belfast,United Kingdom,LCY,London City Airport,London,United Kingdom,546,Regional
759,U23069-624083,Dry,Calm,0,2024-04-05,15:40,15:56,U2,easyJet,U23069,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Widebody
760,EI6654-112399,Dry,Breezy,1,2024-04-23,14:45,15:26,EI,Aer Lingus,EI6654,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Widebody
761,U2948-504913,Light,Calm,0,2024-06-17,11:35,12:17,U2,easyJet,U2948,BFS,Belfast International Airport,Belfast,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,281,Widebody
762,FR1410-384129,Dry,Calm,6,2024-03-25,06:45,07:13,FR,Ryanair,FR1410,DUB,Dublin Airport,Dublin,Ireland,SNN,Shannon Airport,Shannon,Ireland,195,Widebody
763,FR1490-012711,Dry,Windy,0,2024-04-02,13:50,14:50,FR,Ryanair,FR1490,LCY,London City Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,546,Widebody
764,EI7079-376459,Light,VeryWindy,27,2024-02-11,08:25,08:45,EI,Aer Lingus,EI7079,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Narrowbody
765,BA9102-666730,Dry,Calm,0,2024-08-21,11:05,12:08,BA,British Airways,BA9102,LGW,London Gatwick Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,561,Regional
766,EI1613-179712,Moderate,Breezy,9,2024-01-19,15:30,16:33,EI,Aer Lingus,EI1613,DUB,Dublin Airport,Dublin,Ireland,LGW,London Gatwick Airport,London,United Kingdom,485,Widebody
767,BA8597-598412,Dry,Calm,4,2024-07-11,06:50,07:52,BA,British Airways,BA8597,GLA,Glasgow Airport,Glasgow,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,457,Regional
768,U26417-531117,Dry,Calm,1,2024-01-01,08:50,10:06,U2,easyJet,U26417,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Narrowbody
769,BA4123-135130,Light,Breezy,3,2024-02-26,07:25,07:41,BA,British Airways,BA4123,LCY,London City Airport,London,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,36,Widebody
770,EI4671-030340,Moderate,Breezy,6,2024-09-25,08:35,09:10,EI,Aer Lingus,EI4671,SNN,Shannon Airport,Shannon,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,281,Narrowbody
771,BA8786-721714,Dry,Calm,0,2024-10-04,21:25,22:06,BA,British Airways,BA8786,BFS,Belfast International Airport,Belfast,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,281,Regional
772,BA7157-910292,Dry,Calm,32,2024-06-23,08:25,09:24,BA,British Airways,BA7157,BFS,Belfast International Airport,Belfast,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,561,Widebody
773,U23591-797584,Dry,Windy,3,2024-08-25,02:40,03:17,U2,easyJet,U23591,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Widebody
774,FR3956-085649,Light,Breezy,4,2024-01-01,19:45,20:01,FR,Ryanair,FR3956,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Narrowbody
775,EI8941-123920,Dry,Breezy,2,2024-02-07,09:30,10:35,EI,Aer Lingus,EI8941,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Narrowbody
776,FR5526-448862,Dry,Windy,10,2024-06-25,06:10,06:43,FR,Ryanair,FR5526,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Narrowbody
777,U25767-371491,Dry,VeryWindy,12,2024-09-13,16:00,16:16,U2,easyJet,U25767,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Narrowbody
778,BA0703-828044,Dry,Breezy,5,2024-08-28,12:50,13:55,BA,British Airways,BA0703,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Narrowbody
779,U29325-467566,Dry,Calm,9,2024-08-14,10:55,11:39,U2,easyJet,U29325,BFS,Belfast International Airport,Belfast,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,281,Narrowbody
780,FR4694-998963,Dry,Breezy,6,2024-04-18,13:55,14:55,FR,Ryanair,FR4694,LHR,London Heathrow Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,450,Narrowbody
781,FR243-826839,Dry,Breezy,3,2024-07-12,15:40,16:48,FR,Ryanair,FR243,BFS,Belfast International Airport,Belfast,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,523,Narrowbody
782,BA1826-029346,Light,Breezy,1,2024-10-01,10:10,10:58,BA,British Airways,BA1826,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Regional
783,U21106-254375,Dry,Breezy,10,2024-05-04,10:30,10:52,U2,easyJet,U21106,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Widebody
784,BA8682-789564,Moderate,Windy,25,2024-12-05,21:35,22:37,BA,British Airways,BA8682,BFS,Belfast International Airport,Belfast,United Kingdom,LCY,London City Airport,London,United Kingdom,546,Regional
785,FR7787-508521,Light,Breezy,15,2024-09-29,10:05,10:46,FR,Ryanair,FR7787,SNN,Shannon Airport,Shannon,Ireland,DUB,Dublin Airport,Dublin,Ireland,195,Widebody
786,U27042-131945,Heavy,Windy,29,2024-01-09,19:35,20:00,U2,easyJet,U27042,LCY,London City Airport,London,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,36,Narrowbody
787,U24473-430146,Light,Breezy,4,2024-03-20,15:55,16:59,U2,easyJet,U24473,BFS,Belfast International Airport,Belfast,United Kingdom,LCY,London City Airport,London,United Kingdom,546,Widebody
788,BA9888-004270,Light,Windy,2,2024-07-21,18:25,19:39,BA,British Airways,BA9888,SNN,Shannon Airport,Shannon,Ireland,LHR,London Heathrow Airport,London,United Kingdom,594,Widebody
789,EI7103-205923,Dry,VeryWindy,0,2024-11-10,00:25,01:37,EI,Aer Lingus,EI7103,LCY,London City Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,627,Regional
790,U25791-579230,Dry,Windy,3,2024-03-09,12:50,14:00,U2,easyJet,U25791,LCY,London City Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,568,Narrowbody
791,EI8023-565834,Moderate,Calm,10,2024-09-09,09:40,10:42,EI,Aer Lingus,EI8023,LHR,London Heathrow Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,555,Widebody
792,U20861-830817,Heavy,Breezy,3,2024-04-04,18:05,18:27,U2,easyJet,U20861,DUB,Dublin Airport,Dublin,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,138,Regional
793,EI906-124884,Dry,Breezy,7,2024-07-18,17:45,18:56,EI,Aer Lingus,EI906,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Widebody
794,U21277-736961,Dry,Calm,6,2024-06-14,07:00,07:21,U2,easyJet,U21277,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Narrowbody
795,EI1208-497704,Dry,Calm,2,2024-11-11,06:00,07:07,EI,Aer Lingus,EI1208,SNN,Shannon Airport,Shannon,Ireland,LCY,London City Airport,London,United Kingdom,627,Widebody
796,FR834-806749,Light,Windy,2,2024-04-28,10:10,11:24,FR,Ryanair,FR834,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Narrowbody
797,FR5474-086765,Dry,Windy,7,2024-11-01,11:50,12:06,FR,Ryanair,FR5474,LGW,London Gatwick Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,42,Regional
798,U24678-952467,Dry,Calm,0,2024-07-25,10:50,11:54,U2,easyJet,U24678,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Narrowbody
799,FR9400-726353,Dry,Breezy,0,2024-03-28,09:50,10:39,FR,Ryanair,FR9400,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Narrowbody
800,BA9455-225982,Dry,Windy,0,2024-01-02,11:20,12:21,BA,British Airways,BA9455,LGW,London Gatwick Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,485,Narrowbody
801,EI3027-260155,Moderate,Windy,8,2024-10-26,10:50,11:18,EI,Aer Lingus,EI3027,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Regional
802,FR4289-892629,Moderate,Calm,19,2024-05-05,21:05,21:37,FR,Ryanair,FR4289,BFS,Belfast International Airport,Belfast,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,138,Narrowbody
803,EI805-319243,Light,Breezy,0,2024-02-21,21:55,23:10,EI,Aer Lingus,EI805,SNN,Shannon Airport,Shannon,Ireland,LCY,London City Airport,London,United Kingdom,627,Regional
